"file_id","file_name","file_name_original","file_path","file_size","file_date","file_mtime","file_hash","file_hash_sha256","file_remote_uri","file_thumbnail","file_display_name","file_description","file_tags","file_requirement","file_version","file_author","file_language","file_platform","file_license","file_user_roles","file_password","file_offline","file_direct_linking","file_force_download","file_category","file_category_name","file_sec_cat1","file_sec_cat2","file_sec_cat3","file_update_of","file_post_id","file_attach_order","file_wpattach_id","file_added_by","file_hits","file_ratings","file_rating_sum","file_last_dl_ip","file_last_dl_time","file_rescan_pending","file_scan_lock","file_custom_reqver","file_custom_tested","file_edit_permissions"
"30","RunAntTarget.jsee",,"macros/RunAntTarget.jsee","16486","2006-11-07 15:51:47","1420541208","d6c6a368884ff19c7f7b8734dd70c361",,,,"Macro to run ANT with selectable target(s) ","This macro shows a popup menu with available targets if the current document is an ANT build file.

By choosing one (or more through the prompt option) a DOS box is opened and runs ANT with specified target(s).

Notice: In order to run this macro you have to edit the script and change some variables!
",",,",,,"Ysengrimus",,,"free",,,"0","1","0","2","Macros","0","0","0","0","0","0","3131","3","2096","0","0","116.179.37.138","2023-08-10 10:12:41","0","0",,,
"332","SQLPlus.vbee",,"macros/SQLPlus.vbee","8232","2010-01-25 15:10:11","1420541208","b3ae8d6f6a19a2ff2aa18456a42b9f4d",,,,"現在開いているSQL文をSQLPlusで実行するマクロ ","Microsoft ワードの機能を使用してSQLPluswを探してファイル名を渡します。

2006/12/19 ver.1.01
初回に失敗することがあるためファイル名貼り付け方法を変更

2007/02/04 ver.1.02
選択状態で実行したら選択文字列を貼り付けるようにした。

2010/1/24 v1.03
・今回からMicrosoft ワードは不要になりました。
・コマンドプロンプトのSQL*Plusに対応しました。",",,",,"1.03","okita",,,"free",,,"0","1","0","2","Macros","0","0","0","0","0","0","3432","3","2993","0","0","182.22.30.19","2023-08-06 17:14:59","0","0",,,
"31","SaveNewAs.jsee",,"macros/SaveNewAs.jsee","3246","2006-10-09 15:57:47","1420541214","4763d1041294c0560bca0a47d0f62319",,,,"Macro to save a new file as a selected folder ","This macro shows a popup menu with the directories of opened documents (if any). If you select a directory from that popup menu, you will be prompted for a filename. The new file will then saved with the default system enconding.
",",,",,,"rabe",,,"free",,,"0","1","0","2","Macros","0","0","0","0","0","0","3132","3","2015","0","0","112.199.177.224","2023-08-09 08:00:48","0","0",,,
"34","SendEmailOutlook.vbee",,"macros/SendEmailOutlook.vbee","724","2006-10-06 16:01:51","1420541214","7ac81e79b9034fd8a48d982ac470bd5b",,,,"Macro to send e-mail with Microsoft Outlook ","This macro sends the text in EmEditor to Microsoft Outlook, inserting new lines as it looks in EmEditor. [VBScript] 
",",,",,,"Emurasoft",,,"free",,,"0","1","0","2","Macros","0","0","0","0","0","0","3135","3","2836","0","0","52.167.144.222","2023-08-15 12:48:50","0","0",,,
"313","SeparateWordsInHalfWidthChars.jsee",,"macros/SeparateWordsInHalfWidthChars.jsee","804","2008-08-16 14:49:47","1420541210","8b9dbf24760a1de7744641ea0255878f",,,,"半角全角文字の境界に空白を挿入するマクロ","選択範囲の文字列において、半角(英数記号)文字と全角文字が連続している部分に空白を挿入するマクロです。例えば「テキストエディタEmEditorを使う」を「テキストエディタ EmEditor を使う」に置換します。

<span style=""color: #666666; font-family: メイリオ, 'ＭＳ Ｐゴシック', Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 15px; text-align: justify; background-color: #fafafa;""> </span>",",,",,,,,,"free",,,"0","1","0","2","Macros","0","0","0","0","0","0","3413","3","1417","0","0","52.167.144.35","2023-08-07 05:30:15","0","0",,,
"502","Smart_Tab_Forward_and_Backward_Macros.zip",,"macros/Smart_Tab_Forward_and_Backward_Macros.zip","5630","2015-12-14 15:18:29","1450106309","8f4e89b5183151854c9995f24483ddf3",,,NULL,"""Smart tabs"" or ""Smart spaces"" as in PSPad","Written on 2015-12-14 16:16

Having recently migrated from PSPad (for various reasons) my only and dearly
missed functionality are ""smart tabs"" or ""smart spaces"", i.e.:

“TAB press will cause the cursor to follow words from previous line(s).”
  (as in PSPad's description)

***Example***
↑ indicates the cursor location
> indicates a line in a text file

> line1 does xyz1;    // comment 1
> line2 does xyz2;    // comment 2
> line three // comment 3
           ↑

executing ""smart_tab_forward.jsee""

> line1 does xyz1;    // comment 1
> line2 does xyz2;    // comment 2
> line three          // comment 3

executing ""smart_tab_backward.jsee""

> line1 does xyz1;    // comment 1
> line2 does xyz2;    // comment 2
> line t// comment 3



Basically the tab is adapted according to the first previous line which delivers
a suitable tab anchor point (default is to consider the preceeding 20 lines).
It also works with multi-line selections.

Perhaps this is of use for someone.

Best wishes,

Patrick

PS Required files:

● smart_tab_forward.jsee
● smart_tab_backward.jsee
● calc_smart_tab_forward.jsee    // contains a subfunction for smart_tab_forward.jsee
● calc_smart_tab_backward.jsee   // contains a subfunction for smart_tab_forward.jsee
",",,",,,,NULL,"win8","free",,,"0","1","0","2","Macros","0","0","0","0","3666","31","20531","867","373","0","0","182.22.30.67","2023-08-17 15:44:44","0","0",,,
"503","Smart_Tab_Forward_and_Backward_Macros_2.zip",,"macros/Smart_Tab_Forward_and_Backward_Macros_2.zip","5627","2015-12-14 15:38:43","1450107523","616de4087aa191549e1a42b873e84c5f",,,NULL,"Yet another ""smart tab"" or ""smart spaces"" macro","Written on 2015-12-14 16:33

Having recently migrated from PSPad (for various reasons) my only and dearly
missed functionality are ""smart tabs"" or ""smart spaces"", i.e.:

“TAB press will cause the cursor to follow words from previous line(s).”
  (as in PSPad's description)

***Example 1***
↑ indicates the cursor location

line1 does xyz1;    // comment 1
line2 does xyz2;    // comment 2
line three; // comment 3
            ↑

executing ""smart_tab_forward.jsee""

line1 does xyz1;    // comment 1
line2 does xyz2;    // comment 2
line three;         // comment 3


***Example 2***
↑ indicates the cursor location

line1 does xyz1;    // comment 1
line2 does xyz2;    // comment 2
line three;            // comment 3
                       ↑

executing ""smart_tab_backward.jsee""

line1 does xyz1;    // comment 1
line2 does xyz2;    // comment 2
line three;         // comment 3



Basically the tab is adapted according to the first previous line which delivers
a suitable tab anchor point (default is to consider the preceeding 20 lines).
It also works with multi-line selections.

Perhaps this is of use for someone.

Best wishes,

Patrick

PS Required files:

● smart_tab_forward.jsee
● smart_tab_backward.jsee
● calc_smart_tab_forward.jsee    // contains a subfunction for smart_tab_forward.jsee
● calc_smart_tab_backward.jsee   // contains a subfunction for smart_tab_backward.jsee

",",,",NULL,,,NULL,"win8","free",,,"0","1","0","2","Macros","0","0","0","0","3666","31","20533","867","380","0","0","182.22.30.3","2023-08-17 15:46:36","0","0",,,
"37","StupefyQuotes.jsee",,"macros/StupefyQuotes.jsee","246","2008-02-21 16:03:58","1420541208","1e70adf1a84ad23a57ff6e9378745990",,,,"Macro to stupefy quotes ","This macro converts educated quotes to stupefied quotes. For example,‘abc’will be converted to 'abc'.
See forum topic: http://www.emeditor.com/modules/newbb/viewtopic.php?topic_id=19&forum=4&post_id=49

I took this macro and modified it to replace *all* smart quotes, both single and double with their ' and "" counterparts. It previously only worked on paired single quotes, which rarely occur in English. Macro follows:

document.selection.Replace(""‘"",""\x27"",eeFindNext | eeFindReplaceCase | eeReplaceAll | eeFindReplaceRegExp);
document.selection.Replace(""’"",""\x27"",eeFindNext | eeFindReplaceCase | eeReplaceAll | eeFindReplaceRegExp);
document.selection.Replace(""“"",""\x22"",eeFindNext | eeFindReplaceCase | eeReplaceAll | eeFindReplaceRegExp);
document.selection.Replace(""”"",""\x22"",eeFindNext | eeFindReplaceCase | eeReplaceAll | eeFindReplaceRegExp);
",",,",,,"Emurasoft",,,"free",,,"0","1","0","2","Macros","0","0","0","0","0","0","3138","3","1924","0","0","52.167.144.231","2023-08-17 00:43:21","0","0",,,
"326","SwitchCustomBar.jsee",,"macros/SwitchCustomBar.jsee","3098","2007-10-19 15:05:07","1420541220","ee09c0c9641671144034c16f4731d4f4",,,,"カスタムバー切り替えマクロ ","アウトライン、エクスプローラ、プロジェクト、Webプレビュー、Diff、検索、…と便利なカスタムバープラグインはたくさんありますが、一度に複数を表示させると画面を占有し、かえって邪魔になります。このマクロを呼ぶと、指定したカスタムバー群(マクロの先頭を編集してください)の内、２つ以上が表示されていた場合２つ目以降を閉じ、一つが表示されていた場合は、それを閉じて別のカスタムバーを表示させて切り替えます。",",,",,,,,,"free",,,"0","1","0","2","Macros","0","0","0","0","0","0","3426","3","1256","0","0","40.77.167.241","2023-08-15 11:10:37","0","0",,,
"40","TextFilter.vbee",,"macros/TextFilter.vbee","5456","2008-02-08 16:07:16","1420541206","d65b10c7074331c4647148ad0656c7f4",,,,"Text Filter macro ","This macro implements ""text filter"" functionality. The selected text in the
current buffer (or the entire buffer if no text is selected) will be passed to
stdIn for the command specified by the ""osCmd"" parameter. The originally selected
text (or the entire buffer if no text is selected) will be replaced by the output of
the command.

USE AT YOUR OWN RISK

Include this macro in another macro using the #include directive.
Form an command to call and pass it the TextFilter proceedure as shown in the following
example:

#include "".\TextFilter.vbee""

osCmd = ""java -cp """"path\to\some.jar"""" someclass""
TextFilter osCmd",",,",,,"danderson",,,"free",,,"0","1","0","2","Macros","0","0","0","0","0","0","3141","3","2750","0","0","91.214.67.229","2023-08-14 09:33:55","0","0",,,
"318","TextObject.jsee",,"macros/TextObject.jsee","34712","2010-05-09 14:55:21","1420541214","a74cabf9c04d1c028c5bda51f34b5c09",,,,"Vimのテキストオブジェクト再現マクロ ","記号やXMLタグで囲まれた範囲に対して操作を行います。
対象となる範囲内にキャレットをおいた状態でこのマクロを実行し、行いたい操作を選択してください。

利用可能な範囲

1.記号で囲まれた内部
2.記号で囲まれた全体
3.記号のみ

()
""""
''
[]
{}
&lt;&gt;
//
XMLタグ(&lt;tag&gt;&lt;/tag&gt;)
C言語などにおける引数(左右がが""(""と"")""で囲まれている中の"",""または"";""で区切られた1部分)
行末まで
行全体

利用可能な操作

削除
選択
切り取り
コピー
置換
追加

記号のみの場合、選択、切り取り、コピーは不可
記号で囲まれた内部、全体の場合、追加は不可
記号のみの場合、置換時に記号やXMLタグを指定すると、対応する記号が適切に選択される

<span style=""color: #666666; font-family: メイリオ, 'ＭＳ Ｐゴシック', Verdana, Helvetica, sans-serif; font-size: 12px; line-height: 15px; text-align: justify; background-color: #fafafa;""> </span>",",,",,,,,,"free",,,"0","1","0","2","Macros","0","0","0","0","0","0","3418","3","1298","0","0","40.77.167.91","2023-08-17 06:15:26","0","0",,,
"512","TidyJSON.zip",,"macros/TidyJSON.zip","282","2018-11-20 09:40:14","1542735614","16bd36d83981e1fa5a9732d0499f430e","f76c30198db97e9c64d48f0c420cae41d37a3e19d2e7210a3aedc0a3e09435e1",,,"Format JSON macro","A macro to format a JSON file.",",,",,,,,,"free",,,"0","1","0","2","Macros","0","0","0","0","3666","37","23985","4","8127","0","0","49.204.160.236","2023-08-17 05:59:27","0","0",,,
"41","XMLFormatter.jsee",,"macros/XMLFormatter.jsee","22734","2008-02-20 16:08:41","1420541218","a29c88fb6ae00db5a8c04ffadfc685cc",,,,"XML Formatter macro ","This macro is designed to help people who work with and around XML, so that they may format there xml documents, to make it easier to read and analyse.

After working with a lot of unformatted xml, I find this a very useful tool when trying to visualise the structure.

Installing:
- Make sure that the macros toolbar is enabled.
- Right click on the toolbar to “Customize Macros”
- Find and add the macro file to the list of available macros.

How to use:
- Highlight the XML that you wish formatted within your document, then click the XMLFormatter Macro button displayed in the Macros toolbar.
- You will be asked if you wish to use tabs or spaces to indent.
- You will then be prompted to specify the spacing/tabs used to indent each child node tag.
- Once you have selected the required indentation the highlighted text will be formatted and rewritten to the document selection. ",",,",,,,,,"free",,,"0","1","0","2","Macros","0","0","0","0","0","0","3142","3","9629","0","0","104.28.254.47","2023-08-17 16:51:37","0","0",,,
"319","XmlCheck.jsee",,"macros/XmlCheck.jsee","447","2007-09-27 14:56:02","1420541218","ba177aff9f787668c510d064d026905d",,,,"XML 構文チェックマクロ ","MSXML を用いて、編集中の XML 文書の構文チェックを行います。",",,",,,"Aye Wong",,,"free",,,"0","1","0","2","Macros","0","0","0","0","0","0","3419","3","2248","0","0","121.140.140.197","2023-08-12 01:38:27","0","0",,,
"304","abbreviate.zip",,"macros/abbreviate.zip","60178","2006-10-15 16:35:08","1420541208","838b9bd37c6c3713ce0dccb91d16b475",,,,"Abbreviate マクロ (辞書からの静的補完と、現在の文章からの動的補完を行う) ","辞書からの静的補完と、現在の文章からの動的補完を行うマクロです。

各設定ごとに辞書を持ってるので、辞書のカスタマイズをすることによってかなり使えるマクロになります

インストール：
ダウンロードしたabbreviate.zipを解凍し、abbreviateフォルダを\My Documents\My Macrosに移動
emeditorから\My Documents\My Macros\abbreviate\abbrev.jseeを選択して実行する。
ショートカットキーにスペースかCtrl+スペース辺りを当てておくとオススメ。

辞書は自分でカスタマイズしてね！
\My Documents\My Macros\abbreviate\Dic\設定名.txt
書式は
ポップアップ表示名(タブ)検索用テキスト(タブ)挿入テキスト(タブ)挿入後の位置の数字
となっています。",",,",,"beta",,"ja",,"free",,,"0","1","0","2","Macros","0","0","0","0","0","0","3404","3","2257","0","0","18.183.140.252","2023-08-12 08:20:36","0","0",,,
"306","ado.jsee",,"macros/ado.jsee","10568","2010-02-16 14:31:45","1420541208","d7e95dd38a9af259700d503a9b516da1",,,,"ADOを使用して選択した範囲のSQLの実行結果を出力します ","選択した範囲のSQLの実行結果をファイルまたはOutputBarに出力します
通常のSELECT文、INSERT、UPDATE、DEETEの他、テーブル名（英数）のみでも検索します。
パラメータ付きのSQL文にも対応しています。

※ connStringの値をお使いのDBMSに合った値に変更してください。",",,",,,"gogogo56",,,"free",,,"0","1","0","2","Macros","0","0","0","0","0","0","3406","3","1428","0","0","17.22.245.124","2023-08-08 18:08:45","0","0",,,
